"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","Y45T54","45-54 años",447132,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","Y_GE65","65 años y más",328907.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","_T","Total",716700.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","Y25T34","25-34 años",605014.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","Y55T64","55-64 años",1018739,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","Y15T24","15-24 años",403360.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","Y45T54","45-54 años",925675,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres","Y_GE65","65 años y más",744548.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","_T","Total",625093.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y35T44","35-44 años",571940.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y55T64","55-64 años",1068239,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres","Y_GE65","65 años y más",964204.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","_T","Ambos sexos","Y15T24","15-24 años",299451,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","_T","Ambos sexos","Y45T54","45-54 años",618510.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","_T","Ambos sexos","Y_GE65","65 años y más",481260.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","M","Hombres","_T","Total",664363.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","M","Hombres","Y35T44","35-44 años",810837.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","M","Hombres","Y55T64","55-64 años",671271.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","M","Hombres","Y_GE65","65 años y más",556441.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","F","Mujeres","Y25T34","25-34 años",472412.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","F","Mujeres","Y45T54","45-54 años",474490.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","F","Mujeres","Y55T64","55-64 años",458952.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","_T","Total",438909,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y35T44","35-44 años",523852.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y55T64","55-64 años",422488.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","_T","Ambos sexos","Y_GE65","65 años y más",304996.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","M","Hombres","Y25T34","25-34 años",506189.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","M","Hombres","Y45T54","45-54 años",549411.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","M","Hombres","Y55T64","55-64 años",510944.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","F","Mujeres","Y15T24","15-24 años",255701.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","F","Mujeres","Y35T44","35-44 años",430598.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","F","Mujeres","Y45T54","45-54 años",319631.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","F","Mujeres","Y_GE65","65 años y más",184954.1,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","_T","Ambos sexos","Y25T34","25-34 años",517132.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","_T","Ambos sexos","Y45T54","45-54 años",647851.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","_T","Ambos sexos","Y55T64","55-64 años",654314.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","M","Hombres","Y15T24","15-24 años",288685.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","M","Hombres","Y35T44","35-44 años",880389.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","M","Hombres","Y45T54","45-54 años",734439.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","M","Hombres","Y_GE65","65 años y más",799190.1,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","F","Mujeres","_T","Total",470007.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","F","Mujeres","Y25T34","25-34 años",415128.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","F","Mujeres","Y35T44","35-44 años",532295.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","F","Mujeres","Y55T64","55-64 años",565775.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","_T","Ambos sexos","Y15T24","15-24 años",373891.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","_T","Ambos sexos","Y35T44","35-44 años",977800.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","_T","Ambos sexos","Y45T54","45-54 años",775195.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","_T","Ambos sexos","Y_GE65","65 años y más",607298.2,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","M","Hombres","_T","Total",903912.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","M","Hombres","Y25T34","25-34 años",746529.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","M","Hombres","Y35T44","35-44 años",1210665,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","M","Hombres","Y55T64","55-64 años",827294.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","F","Mujeres","Y15T24","15-24 años",301153.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","F","Mujeres","Y25T34","25-34 años",505896.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","F","Mujeres","Y45T54","45-54 años",509823.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","_T","Ambos sexos","_T","Total",530480.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","_T","Ambos sexos","Y25T34","25-34 años",548500.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","_T","Ambos sexos","Y35T44","35-44 años",574670.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","_T","Ambos sexos","Y55T64","55-64 años",568823.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","M","Hombres","Y15T24","15-24 años",337822.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","M","Hombres","Y25T34","25-34 años",571711.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","M","Hombres","Y45T54","45-54 años",670735.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","F","Mujeres","_T","Total",406733.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","F","Mujeres","Y15T24","15-24 años",231968.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","F","Mujeres","Y35T44","35-44 años",436088.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","F","Mujeres","Y_GE65","65 años y más",257040.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","_T","Ambos sexos","Y15T24","15-24 años",274725.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","_T","Ambos sexos","Y25T34","25-34 años",471798.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","_T","Ambos sexos","Y45T54","45-54 años",487200.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","M","Hombres","_T","Total",550133.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","M","Hombres","Y15T24","15-24 años",273487.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","M","Hombres","Y35T44","35-44 años",677015.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","M","Hombres","Y_GE65","65 años y más",377121.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","F","Mujeres","_T","Total",358728.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","F","Mujeres","Y25T34","25-34 años",402678.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","F","Mujeres","Y55T64","55-64 años",320283.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","_T","Ambos sexos","_T","Total",540202.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","_T","Ambos sexos","Y15T24","15-24 años",283120.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","_T","Ambos sexos","Y35T44","35-44 años",616736.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","_T","Ambos sexos","Y_GE65","65 años y más",445629.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","M","Hombres","_T","Total",631506.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","M","Hombres","Y25T34","25-34 años",514990.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","M","Hombres","Y55T64","55-64 años",725961.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","F","Mujeres","Y15T24","15-24 años",257697.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","F","Mujeres","Y45T54","45-54 años",442322.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","F","Mujeres","Y_GE65","65 años y más",231782.3,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","_T","Total",677372.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y25T34","25-34 años",609983.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","Y55T64","55-64 años",678844,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","M","Hombres","Y15T24","15-24 años",350871.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","M","Hombres","Y45T54","45-54 años",873538.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","M","Hombres","Y_GE65","65 años y más",679541,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","F","Mujeres","_T","Total",537688.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y35T44","35-44 años",669245.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y55T64","55-64 años",525094.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","F","Mujeres","Y_GE65","65 años y más",414131.5,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y15T24","15-24 años",309094.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y45T54","45-54 años",480307.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","Y_GE65","65 años y más",427115.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","_T","Total",514260.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y35T44","35-44 años",535296.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y55T64","55-64 años",518634.3,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","Y_GE65","65 años y más",468615.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y25T34","25-34 años",437838.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y45T54","45-54 años",351443.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","Y55T64","55-64 años",476418.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","_T","Ambos sexos","_T","Total",431961.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","_T","Ambos sexos","Y35T44","35-44 años",425625.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","_T","Ambos sexos","Y55T64","55-64 años",436852.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","_T","Ambos sexos","Y_GE65","65 años y más",326936.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","M","Hombres","Y25T34","25-34 años",478736.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","M","Hombres","Y45T54","45-54 años",614042.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","M","Hombres","Y55T64","55-64 años",453844.7,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","F","Mujeres","Y15T24","15-24 años",238741.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","F","Mujeres","Y35T44","35-44 años",346421.8,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","F","Mujeres","Y45T54","45-54 años",359713.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","F","Mujeres","Y_GE65","65 años y más",139733.2,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","_T","Ambos sexos","Y25T34","25-34 años",421102.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","_T","Ambos sexos","Y45T54","45-54 años",427485.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","_T","Ambos sexos","Y55T64","55-64 años",392582.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","M","Hombres","Y15T24","15-24 años",300394.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","M","Hombres","Y35T44","35-44 años",418769.4,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","M","Hombres","Y45T54","45-54 años",410405.5,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","M","Hombres","Y_GE65","65 años y más",208966.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","F","Mujeres","_T","Total",350606.1,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","F","Mujeres","Y25T34","25-34 años",391903.6,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","F","Mujeres","Y35T44","35-44 años",342579.2,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","F","Mujeres","Y55T64","55-64 años",325033,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","_T","Ambos sexos","Y15T24","15-24 años",281486.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","_T","Ambos sexos","Y35T44","35-44 años",506256.9,,
"ESI_YMEDIO_OCU_P2017","Ingreso medio nominal de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","_T","Ambos sexos","Y45T54","45-54 años",490948.5,,
